berlin52,52,27614,7548.99,725;370,830;485,700;500,700;580,685;595,685;610,720;635,760;650,795;645,770;610,830;610,835;625,845;655,845;680,880;660,945;685,975;580,1220;580,1250;400,1320;315,1215;245,1170;65,1465;200,1530;5,1740;245,1605;620,1340;725,1150;1160,875;920,650;1130,580;1175,525;1000,475;960,510;875,555;815,575;665,605;625,565;575,520;585,420;555,415;635,345;750,145;665,300;465,95;260,25;230,25;185,410;250,480;415,560;365,595;360,660;180,725;370
bier127,127,5246,119305,9048;13804,8932;13688,9164;13340,9512;13340,9860;13108,9628;14036,9860;14152,9396;14616,9164;14964,9744;15196,10092;14964,10208;15196,10672;15080,10440;14732,10208;14384,10440;14036,10672;14152,11136;14152,11252;14036,11020;13688,11136;13572,11020;13456,11020;13340,11252;13340,11484;13224,11600;13456,12412;13340,12296;12760,12064;12528,12876;12180,13688;12528,13688;11716,13688;10904,12644;10556,11832;11252,11136;11020,11020;10208,11484;9744,11484;9512,11484;8468,11484;7540,11020;7424,10904;3480,9744;3132,15312;6612,16240;8352,15660;10788,15660;11368,15544;12760,16936;12180,17052;12064,16936;11832,17052;11600,16472;16472,13688;17516,13804;18792,14152;18908,14384;20184,11600;19720,11832;17516,10324;17516,9512;17400,9512;16472,9744;16240,9512;15776,9164;15544,8700;15312,8236;15428,7772;14732,7540;15080,7308;14848,8700;14036,8236;13572,8584;13108,8468;12876,8352;12644,8468;12296,8932;12064,9512;12412,9744;12528,9164;12876,8004;12760,7772;11020,8004;11020,8236;11020,8468;11136,8352;10672,8352;10324,10324;11716,10556;11948,11368;12296,11368;12644,11020;13108,10904;13108,10672;13340,10788;13572,10556;13688,10672;13804,10788;13804,11252;14848,11252;15776,11716;16124,11716;16008,12180;15544,12296;15312,12528;15196,12412;14964,12180;14848,12064;14964,12992;14964,9860;14152,9164;16008,8352;17052,7888;16936,7888;17168,7656;17052,7540;16820,7424;17516,6496;17168,6264;19140,5336;18908,1160;18560,3248;14152,5104;14616,5684;13224,5684;11948,5336;10324,9048;13804
tsp1000,1000,17,30231.7,773;864,740;865,736;863,715;857,718;841,687;819,698;799,701;803,716;788,714;792,743;773,751;760,749;740,768;734,748;706,740;700,726;701,699;698,698;701,697;733,693;756,662;767,627;782,632;788,635;824,622;827,607;825,603;829,570;825,543;791,548;788,534;770,512;810,508;827,482;815,464;831,463;795,422;783,434;790,430;811,419;804,404;822,401;833,387;841,361;855,341;851,334;874,336;888,340;904,328;921,333;949,348;955,348;951,344;973,319;960,295;981,280;979,280;953,286;947,265;944,267;939,256;933,261;923,243;946,233;914,205;929,197;918,169;928,148;919,129;908,139;956,127;959,155;988,180;998,189;1000,197;999,214;867,228;859,219;851,251;872,283;869,306;880,294;849,303;832,316;808,304;797,281;783,266;777,288;771,318;763,336;766,357;755,361;767,380;771,378;784,367;796,359;724,357;709,358;707,371;709,371;706,382;702,403;692,419;704,443;699,462;734,453;736,420;736,388;672,423;644,449;647,451;621,482;622,488;610,512;598,509;594,513;562,480;553,465;533,470;523,486;486,460;481,468;460,488;457,509;435,514;435,526;417,538;411,540;409,552;419,568;430,560;389,566;373,596;370,601;370,602;362,610;343,598;312,590;314,579;319,578;295,577;278,593;291,596;296,602;274,623;283,631;281,637;269,627;266,625;258,625;226,654;241,652;217,674;240,669;274,655;267,669;296,645;296,646;303,647;310,628;308,633;324,666;335,661;335,655;356,658;366,675;363,693;353,698;344,731;363,735;365,635;377,654;394,655;424,680;435,691;478,698;459,713;443,717;435,727;418,735;422,749;447,761;426,772;449,796;436,793;418,822;378,811;361,803;357,790;344,795;319,768;309,721;273,736;241,746;217,753;176,732;167,717;179,701;189,670;178,649;161,636;145,620;155,591;121,599;108,603;96,621;41,627;31,650;47,649;54,682;53,694;42,705;42,711;37,713;21,708;18,707;22,704;7,729;18,739;33,757;22,814;20,820;45,830;26,843;31,852;37,866;40,861;13,850;20,892;23,917;37,941;37,945;19,966;10,992;25,995;39,970;46,987;78,980;111,967;121,946;125,954;96,936;88,924;95,923;101,909;104,899;109,898;123,890;134,881;135,884;126,885;115,859;111,846;91,851;88,828;96,837;128,814;166,801;180,813;198,822;210,823;231,804;231,798;241,789;263,802;266,816;257,839;291,866;283,861;284,859;292,871;298,879;302,875;309,868;334,850;330,828;333,831;348,904;348,906;386,927;410,942;441,957;442,990;426,998;410,997;392,1000;365,997;375,958;384,952;362,939;326,921;293,926;249,941;256,979;271,995;243,976;221,972;214,975;210,981;194,993;180,984;148,953;185,932;173,884;172,893;202,875;201,853;207,848;238,866;243,889;76,906;83,929;61,787;139,804;144,776;146,749;113,739;125,735;132,722;112,699;115,689;77,702;58,657;106,352;305,351;295,364;279,367;277,369;267,360;270,361;240,376;229,381;216,383;202,362;186,381;171,392;149,406;130,420;136,393;109,402;113,353;141,327;157,316;144,298;127,290;119,282;97,292;81,322;66,332;81,356;100,352;94,342;110,260;116,235;117,224;108,212;129,203;133,175;159,156;179,111;177,138;142,155;131,147;127,147;123,152;116,146;96,197;82,215;76,221;60,226;52,243;50,249;48,254;41,256;67,241;83,274;154,273;149,260;152,253;148,258;142,244;176,222;159,207;169,202;183,214;189,219;185,217;183,199;224,196;237,176;270,152;281,161;302,177;319,189;342,162;362,152;387,152;405,157;422,189;406,210;403,220;377,219;372,232;343,265;380,281;385,301;406,320;403,326;417,346;386,378;361,390;348,403;350,396;360,429;349,444;363,431;372,430;374,426;395,429;400,449;408,446;437,413;455,417;469,388;495,373;495,364;511,346;506,356;515,429;526,447;551,448;550,424;572,418;585,394;583,373;574,364;590,368;598,390;605,387;598,381;624,374;630,357;634,344;626,336;630,322;622,319;601,303;586,283;598,285;611,271;622,273;633,269;639,280;661,257;690,255;699,238;708,256;744,272;747,271;722,285;701,339;691,338;674,239;668,239;607,225;596,212;568,202;567,186;554,180;584,183;596,190;612,192;625,180;618,150;636,139;637,138;628,135;601,138;587,136;583,130;584,125;590,120;592,91;599,68;621,69;650,85;659,81;668,65;678,44;680,29;676,18;659,24;648,3;648,25;599,57;593,56;600,53;603,116;640,119;641,123;654,149;665,170;679,160;696,162;709,180;736,181;758,202;772,193;777,183;792,156;763,139;743,139;698,134;689,72;703,86;742,103;777,85;773,72;755,48;760,39;743,1;792,2;725,45;841,28;834,61;851,75;864,61;873,62;893,44;923,32;909,13;927,15;954,33;949,54;964,54;966,70;945,39;999,103;875,132;853,174;833,177;842,185;832,208;821,220;784,666;909,649;891,668;874,662;865,656;848,651;828,648;821,634;856,695;882,757;908,753;909,810;893,836;894,844;869,847;842,835;839,827;824,819;829,811;810,821;795,842;776,849;783,867;794,848;811,851;822,875;856,893;870,896;904,906;912,930;919,930;950,953;997,878;963,890;974,890;994,813;967,825;963,825;956,781;952,769;955,769;985,747;975,729;963,708;980,682;963,669;984,659;972,653;954,630;962,614;966,591;969,562;979,536;948,540;938,530;931,518;930,503;956,476;960,449;979,438;988,408;985,397;981,419;949,388;934,368;919,398;899,407;885,426;859,450;887,460;881,499;875,515;869,558;879,554;908,555;927,562;943,571;768,557;755,566;748,580;714,588;747,597;751,589;758,645;741,642;721,627;754,615;669,608;665,632;657,637;660,646;650,666;670,699;680,696;648,685;630,702;608,714;599,714;592,715;584,742;566,766;567,773;591,772;614,768;624,774;625,778;628,766;636,739;656,770;673,789;676,806;625,810;615,802;586,792;533,772;517,758;517,730;522,724;535,695;539,701;543,698;552,669;588,639;570,624;558,612;566,600;557,581;575,579;584,575;584,568;585,555;586,543;569,546;528,557;525,567;527,542;481,569;478,617;486,646;601,629;612,625;623,619;618,620;618,609;620,673;603,682;601,763;481,794;487,788;482,793;473,823;522,826;528,842;551,852;557,862;562,847;575,858;582,850;597,857;602,850;638,876;644,861;663,887;668,893;645,912;611,917;590,897;573,910;563,918;545,955;540,952;545,967;557,976;578,963;587,951;585,945;605,936;628,980;624,994;653,985;680,953;695,927;675,916;698,928;719,912;734,926;741,943;766,953;773,942;782,940;809,907;807,904;832,919;860,918;871,933;874,959;862,962;860,960;842,980;844,980;832,982;909,999;725,991;761,898;776,879;743,872;743,851;755,825;748,801;746,796;780,768;786,759;802,761;810,536;806,517;799,509;758,519;727,533;734,533;702,539;688,564;679,501;713,503;692,505;684,490;669,476;654,509;355,503;353,486;370,464;353,484;331,483;316,505;302,518;295,551;291,548;311,530;342,516;337,525;364,501;405,355;477,354;481,358;486,362;466,377;460,376;449,357;440,346;455,330;452,315;455,337;477,318;490,300;491,303;530,255;556,263;599,222;510,213;498,228;475,215;458,242;434,237;423,213;425,194;439,182;455,167;480,161;482,149;499,167;507,145;531,135;532,101;528,76;562,60;527,45;514,46;512,33;534,12;543,10;565,16;515,5;481,32;466,8;436,25;391,19;397,94;398,101;396,88;387,95;370,124;331,89;325,81;305,77;305,96;289,71;260,53;277,20;283,11;295,18;302,8;315,3;325,27;343,36;321,23;248,45;223,54;231,68;238,77;235,83;222,69;208,38;199,12;199,17;164,40;164,61;170,67;153,68;139,46;128,33;98,50;92,80;97,95;75,96;73,124;42,173;2,175;27,175;18,189;12,199;1,216;3,240;7,285;21,295;24,316;42,314;41,329;41,341;46,378;31,381;72,390;78,407;83,422;78,415;65,450;22,481;85,475;96,465;91,454;123,489;144,503;152,506;149,511;158,514;160,518;167,529;156,549;158,565;166,561;182,574;222,571;222,533;222,548;259,551;259,570;261,572;249,518;264,512;266,492;283,442;285,422;314,402;316,365;315,313;345,308;331,296;324,309;307,317;288,298;268,266;278,246;254,271;235,252;223,338;212,323;186,529;37,529;51,526;55,522;66,532;87,518;104,518;127,497;69,558;64,444;166,425;172,417;199,430;207,436;196,453;210,490;214,480;219,484;245,492;251,496;242,405;273,20;26,195;48,93;237,157;228,133;288,142;295,118;418,112;440,129;450,143;454,153;458,80;465,70;453,66;478,88;410,127;399,116;404,114;626,94;806,102;818,892;433,890;433,882;419,905;450,899;449,906;469,916;465,935;477,944;473,964;489,970;489,971;494,967;494,955;520,955;508,986;551,994;554,998;558,987;490,992;461,876;504,864;521,848;516,864;468,961;221,962;225,968;224,688;387,735;471,869;711,773;864
tsp250,250,747,13688.9,338;736,446;710,377;599,411;536,418;494,398;449,391;411,372;385,358;409,335;385,349;381,306;360,319;354,326;310,324;282,304;251,319;249,333;251,328;233,349;227,355;218,392;202,387;196,411;178,438;177,455;147,460;133,488;154,478;184,479;273,442;297,458;320,455;342,485;346,486;340,486;329,437;380,452;388,474;405,455;425,435;428,494;438,354;497,374;468,358;444,341;422,335;427,325;436,325;446,321;455,294;485,296;487,283;454,271;457,264;457,264;435,274;434,228;421,211;456,207;487,137;476,134;467,136;446,132;443,108;440,99;447,88;435,83;438,117;410,148;382,164;401,184;397,191;386,191;383,204;399,186;420,181;430,167;326,150;325,152;338,138;283,146;272,144;263,122;266,100;270,92;295,97;311,74;300,63;290,52;303,17;289,18;296,14;300,28;344,39;397,44;396,56;399,94;367,66;357,15;448,66;482,91;698,233;789,354;937,306;926,282;1158,173;1179,254;1335,306;1383,525;1347,554;1243,510;1202,587;1169,512;1030,499;925,598;851,569;670,811;518,974;678,951;895,809;897,843;1200,815;1314,1113;1410,1211;1136,1179;1019,1428;990,1412;729,1466;654,1264;554,1326;521,1295;472,1329;348,1270;284,1395;170,1436;138,1463;123,1127;25,1000;71,913;355,614;179,556;62,493;100,479;54,492;21,467;3,464;25,434;31,418;31,396;28,402;4,370;5,354;11,337;29,336;33,315;9,315;5,283;2,276;28,266;68,277;86,269;104,278;119,273;142,308;139,312;97,304;91,303;87,312;85,300;73,352;101,354;95,365;75,351;66,365;57,382;62,411;87,399;91,396;101,378;100,369;125,389;154,377;160,390;251,375;288,398;312,408;310,412;277,400;339,207;258,210;243,196;231,208;213,189;199,190;184,185;168,203;156,193;120,178;117,200;102,206;101,243;100,228;53,205;11,180;26,154;20,110;18,105;6,78;15,63;55,66;61,38;53,11;44,1;1,99;53,95;66,130;54,150;72,137;97,130;106,142;120,139;129,128;133,110;136,110;118,77;126,56;124,45;123,35;151,61;164,74;156,82;144,39;206,34;196,4;237,23;249,36;247,83;247,94;218,92;212,99;198,110;200,134;210,172;240,188;292,215;346,237;358,254;345,248;332,279;337,338;736
tsp500,500,128,101001,3565;3520,3492;3567,3457;3723,3553;3748,3654;3705,3849;3706,3807;3446,3920;3430,4039;3423,4212;3311,4067;3120,3959;3095,3843;3302,3597;3341,3469;3316,3395;3285,3163;2961,3039;2805,2963;2922,2991;3228,2792;3490,2877;3683,2751;3795,2803;3909,2812;3962,2657;4044,2639;4059,2427;3925,2308;3787,2344;3721,2170;3606,2291;3509,2378;3469,2318;3304,2414;3191,2601;3223,2661;3142,2557;2721,2438;2418,2299;2245,2185;2521,1866;2575,1869;2689,2064;2732,1977;3031,1897;3091,1975;3195,1880;3295,1802;3237,1720;3481,1733;3545,1697;3660,1735;3691,1840;3764,1901;3643,2096;3981,2174;3986,2252;4120,2253;4161,2346;4307,2260;4332,2192;4432,2095;4452,2026;4420,2079;4355,1827;4380,1752;4146,1753;4040,1627;4034,1496;3968,1419;3988,1351;4124,1417;4180,1545;4444,1667;4486,1693;4562,1783;4645,1911;4630,2001;4617,2224;4750,2240;4965,2467;4973,2731;4738,2718;4674,2715;4636,2634;4557,2689;4439,2891;4357,2929;4419,2979;4323,3148;4322,3375;4238,3340;4113,3290;4026,3520;4280,3641;4221,3708;4019,3797;4119,3887;4113,3917;4092,3863;4012,4013;3897,4211;4065,4319;4160,4189;4215,4085;4257,4178;4527,4442;4438,4555;4446,4603;4258,4744;4185,4780;4166,4837;3978,4998;4068,4926;4377,4632;4728,4793;4875,4901;4863,4595;4980,3991;4831,3803;4884,3741;4973,3385;4938,3418;4736,3140;4688,2995;4931,2403;4510,1655;4865,1408;4752,1348;4631,1212;4761,940;4906,881;4903,635;4879,610;4816,457;4869,484;4709,461;4646,414;4522,530;4524,497;4355,475;4241,202;4351,160;4753,746;4423,972;4389,855;4285,850;4173,1123;4189,1164;4097,1483;3749,1587;3747,1502;3579,1413;3410,1324;3327,1307;3214,1201;3449,1130;3548,1187;3592,1090;3659,1046;3633,859;3792,812;3593,810;3540,733;3495,696;3647,560;3589,376;3511,351;3479,324;3508,294;3454,445;3304,583;3153,451;3132,447;3070,391;3031,488;2983,370;2583,315;2628,282;2585,119;2440,132;1992,150;1812,138;1547,237;1483,178;1422,142;1333,231;1300,559;1262,533;1442,614;1582,673;1566,779;1577,880;1621,807;1743,708;1937,527;1779,429;1830,414;1853,329;1984,333;2064,451;2057,487;2062,477;2303,491;2314,520;2390,605;2326,667;2557,664;2661,677;2843,723;2862,840;2984,955;2920,1010;2902,1149;2883,1131;2804,1235;2726,1084;2567,967;2630,867;2512,902;2452,1039;2242,903;2165,897;2150,935;2136,1012;2058,983;1948,877;1963,1022;1806,1084;1909,1317;1738,1438;1712,1433;1483,1415;1318,1418;1210,1467;1189,1531;1322,1739;1536,1803;1469,1867;1312,1837;1186,1794;1134,1758;1114,1659;990,1828;959,1877;901,1976;915,2119;858,2223;972,2236;1107,2439;1203,2431;1283,2503;1190,2770;1244,2982;1302,3119;1146,2993;961,3036;609,3076;416,3194;491,3305;507,3439;724,3423;823,3386;833,3368;930,3336;1045,3474;1127,3534;1196,3380;1263,3474;1473,3531;1531,3532;1573,3452;1696,3393;1545,3255;1574,3142;1583,2841;1665,2747;1712,2706;1723,2772;1821,2982;1943,3148;1935,3159;1889,3250;1947,3266;2001,3358;2121,3603;2304,3621;2413,3870;2601,3961;2474,3833;2428,3854;2342,3902;2319,3833;2197,3668;2076,3737;1985,3531;1900,3758;1788,3912;1823,4030;1967,4042;2063,4035;2269,4193;2288,4331;2559,4223;2617,4625;2981,4838;2775,4586;2042,4390;1868,4339;1899,4227;1888,4287;1697,4261;1507,4206;1385,4067;1280,4004;1445,3834;1494,3795;1608,3737;1549,3705;1542,3689;1035,3519;911,3683;816,3586;643,3686;607,3659;564,3742;493,3932;535,4054;625,4046;853,3966;947,4158;1085,4219;1032,4370;1254,4504;1226,4742;1307,4839;1546,4885;1644,4583;1696,4524;1625,4405;1742,4946;355,4802;506,4804;553,4610;594,4416;457,4326;382,4321;305,4390;269,4316;132,4146;139,3962;228,3909;3,3827;20,3701;131,3599;268,3411;92,3211;91,3036;155,2521;49,2233;87,2151;65,1991;89,2040;212,1967;216,1922;296,1929;415,2014;632,2101;641,2295;783,2504;830,2581;791,2742;691,2508;585,2412;312,2215;326,1823;122,1769;239,1800;259,1612;310,1364;220,1344;300,1220;359,1200;434,1297;513,1239;728,1199;798,1234;963,1168;1120,1116;1252,1032;1282,1054;1412,916;1354,827;1347,743;1443,851;1210,923;1065,1016;1058,1025;1002,996;970,995;858,952;854,973;763,882;726,848;743,842;733,836;629,755;671,735;482,716;407,707;337,777;253,819;247,936;324,1125;315,697;104,682;119,664;62,588;114,401;193,472;288,304;375,382;484,327;481,285;600,274;661,401;686,271;811,331;1014,473;923,707;988,739;969,28;982,132;796,148;702,12;357,217;79,192;32,1661;600,1511;647,1482;705,1197;1475,1415;2034,1479;2075,1352;2284,1380;2475,1443;2409,1613;2392,1710;2379,1652;2267,1699;2060,1621;1941,1791;1867,1823;1714,1924;1625,1999;1651,2064;1638,2088;1605,2242;1635,2281;1450,2518;1550,2571;1639,2704;2143,2659;2382,2745;2515,2866;2311,3050;2363,3085;2383,3249;2335,3262;2542,3420;2586,3406;2635,3245;2781,3141;3605,3576;4441,4765;3736,4661;3445,4701;3382,4838;3409,4876;3350,4838;3324,4795;2191,2025;1785,2012;1914,2053;2070,1961;2328,1554;2984,1376;2969,1274;2945,1250;2934,1452;2759,99;3420,36;3227,2;3106,138;2955,815;3145,930;3249,308;3905,372;3711,11;3610,3565;3520
